"","Genre","Title","Artist","URI","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"1398","r&b/hiphop","The Language","Drake","3IQgeOgdHIag6mu0mgKRgQ",0.831,0.651,1,-8.363,0.437,0.0125,0,0.0809,0.502,120.064,4
"1399","r&b/hiphop","Ride","SoMo","1CI6YgwwNq3VfhgxPuEpE6",0.698,0.524,11,-7.522,0.051,0.412,0,0.0844,0.31,114.922,4
"1400","r&b/hiphop","Gas Pedal","Sage The Gemini Featuring IamSu!","1UMKquW1olreYO1LlLmTqi",0.843,0.538,1,-8.028,0.0833,0.0273,0,0.124,0.428,97.49,4
"1401","r&b/hiphop","Hookah","Tyga Featuring Young Thug","3qQ6WFhcAx6LOH1UHz1c0U",0.678,0.484,1,-6.647,0.43,0.735,0,0.117,0.219,190.04,4
"1402","r&b/hiphop","Headlights","Eminem Featuring Nate Ruess","222dTwr5XeEgAzEtsrQA0R",0.688,0.782,11,-3.683,0.158,0.152,0,0.803,0.453,146.324,4
"1403","r&b/hiphop","Foreign","Trey Songz","0tyYpW6eJ2q7Dtfyc3v7rO",0.749,0.643,5,-7.424,0.114,0.0254,0,0.101,0.651,123.92,4
"1404","r&b/hiphop","She Twerkin","Ca$h Out","3bkcmsP2pcRAczoFtWqntt",0.837,0.762,2,-4.073,0.0508,0.000644,0,0.113,0.334,142.009,4
"1405","r&b/hiphop","Bound 2","Kanye West","3sNVsP50132BTNlImLx70i",0.365,0.666,1,-2.821,0.0471,0.145,0,0.113,0.311,149.445,4
"1406","r&b/hiphop","24 Hours","TeeFLii Featuring 2 Chainz","7LWtfSW68VAkHp3hpcFDCY",0.833,0.638,1,-9.119,0.0441,0.0392,4.83e-06,0.173,0.399,100.01,4
"1407","r&b/hiphop","TKO","Justin Timberlake","5mIqtDBiw3rqMxsJc4UVM6",0.611,0.678,3,-6.723,0.243,0.00701,8.43e-06,0.431,0.493,137.864,4
"1408","r&b/hiphop","Handsome And Wealthy","Migos","61zTSexBvC42Db8jxMHuKx",0.858,0.665,2,-2.907,0.101,0.00348,0,0.094,0.237,146.031,4
"1409","r&b/hiphop","I Won","Future Featuring Kanye West","2T4JE91t7Js1DJ4rSHltcQ",0.606,0.66,9,-5.788,0.258,0.743,0,0.396,0.317,83.746,4
"1410","r&b/hiphop","Walk Thru","Rich Homie Quan Featuring Problem","5259GVdvIOBkcqo6L2i9qw",0.691,0.492,4,-10.815,0.196,0.405,0,0.0955,0.54,92.019,4
"1411","r&b/hiphop","You & I (Nobody In The World)","John Legend","55nlbqqFVnSsArIeYSQlqx",0.456,0.342,11,-8.162,0.0283,0.129,0,0.124,0.224,84.087,4
"1412","r&b/hiphop","I Luv This Sh*t","August Alsina Featuring Trinidad James","5iDuwLNJRN7twouJ0LuFej",0.365,0.611,8,-5.911,0.286,0.00796,0,0.176,0.272,184.848,3
"1413","r&b/hiphop","You And Your Friends","Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign","1eL8wZKx7CVJVbZG12becL",0.783,0.662,7,-6.124,0.0415,0.126,0,0.101,0.523,96.987,4
"1414","r&b/hiphop","Can't Raise A Man","K. Michelle","0vvKyFjX1hzSwpNtVwnJ2H",0.623,0.677,5,-5.215,0.0639,0.0233,0,0.0724,0.182,151.804,4
"1415","r&b/hiphop","Berzerk","Eminem","6Xk7PnitV9jCRorWt2LiVZ",0.739,0.872,11,-4.059,0.333,0.0217,0,0.26,0.684,95.084,4
"1416","r&b/hiphop","2AM.","Adrian Marcel Featuring Sage The Gemini","64Jyg9AzWl3AHdnkKPmY4T",0.849,0.534,4,-6.365,0.0699,0.0472,0,0.25,0.599,102.014,4
"1417","r&b/hiphop","Survival","Eminem","3stOygN0I7CIvkEB2LJGbv",0.459,0.899,2,-2.978,0.21,0.0038,0,0.126,0.437,176.384,4
"1418","r&b/hiphop","Confident","Justin Bieber Featuring Chance The Rapper","5Isz0twJeFdduOQEFQLezv",0.738,0.563,5,-5.467,0.11,0.113,0,0.191,0.876,134.132,4
"1419","r&b/hiphop","Feelin' Myself","will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard","26XUAwGZqQEyy8Ubhtj4kq",0.859,0.533,6,-8.59,0.156,0.0293,0,0.138,0.514,96.453,4
"1420","r&b/hiphop","Seen It All","Jeezy Featuring Jay Z","0jkeRqlWciqKxU3iHQfdWj",0.711,0.833,7,-4.818,0.154,0.135,0,0.301,0.545,106.094,4
"1421","r&b/hiphop","I Mean It","G-Eazy Featuring Remo","6jmTHeoWvBaSrwWttr8Xvu",0.712,0.562,10,-6.008,0.129,0.125,0,0.136,0.142,140,4
"1422","r&b/hiphop","Yayo","Snootie Wild & Yo Gotti & DJ Drama","6iZAmCxnGmoMraKoS7Dtz4",0.757,0.856,5,-5.15,0.0626,0.0365,0,0.211,0.834,139.969,4
"1423","r&b/hiphop","No Love","August Alsina","7ewfvLrlI0VNht4vEnoTMh",0.462,0.615,0,-7.982,0.153,0.00543,0,0.856,0.344,130.967,4
"1424","r&b/hiphop","Worst Behavior","Drake","48RN2EOOyG2Gs5Pyla7ZJj",0.779,0.799,9,-6.359,0.15,0.158,0,0.209,0.414,109.944,4
"1425","r&b/hiphop","HeadBand","B.o.B Featuring 2 Chainz","2LvRR121MWFmmEGkuV2vQP",0.919,0.506,1,-7.14,0.304,0.132,0,0.0771,0.273,97.465,4
"1426","r&b/hiphop","Guts Over Fear","Eminem Featuring Sia","0VZs2OQq4axr8GFRdC9nyD",0.655,0.859,10,-4.277,0.221,0.328,0,0.248,0.525,140.049,4
"1427","r&b/hiphop","Often","The Weeknd","4PhsKqMdgMEUSstTDAmMpg",0.569,0.629,7,-9.837,0.0485,0.218,0,0.135,0.0726,134.035,4
"1428","r&b/hiphop","She Knows","J. Cole Featuring Amber Coffman & The Cults","282L6SR4Y8Rs0VUgtEy1Zw",0.766,0.739,1,-10.364,0.0805,0.0192,0.0794,0.229,0.185,118.005,4
"1429","r&b/hiphop","John Doe","B.o.B Featuring Priscilla","0NIIKjRSjFVfjkgcgWlgQu",0.722,0.697,10,-7.083,0.0404,0.239,0,0.062,0.487,120.132,4
"1430","r&b/hiphop","Red Nose","Sage The Gemini","1KIQ0RscHwxXPJUvhuO5Bl",0.681,0.473,11,-5.733,0.449,0.414,0,0.0794,0.766,194.826,4
"1431","r&b/hiphop","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","4YMqbFcDIFiCBd02PzUBcM",0.781,0.526,6,-6.985,0.293,0.0619,0,0.0457,0.662,94.992,4
"1432","r&b/hiphop","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","0n4bITAu0Y0nigrz3MFJMb",0.853,0.599,7,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4
"1433","r&b/hiphop","Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton","3bidbhpOYeV4knp8AIu8Xn",0.641,0.922,2,-4.457,0.0786,0.0291,0,0.0862,0.847,146.078,4
"1434","r&b/hiphop","Suit & Tie","Justin Timberlake Featuring JAY Z","6vt0I1cw1YmAIKDJvHVIM5",0.795,0.596,11,-3.799,0.219,0.103,0,0.164,0.357,101.985,4
"1435","r&b/hiphop","Diamonds","Rihanna","1z9kQ14XBSN0r2v6fx4IdG",0.564,0.71,11,-4.92,0.0461,0.00125,0,0.109,0.393,91.972,4
"1436","r&b/hiphop","Started From The Bottom","Drake","5DI9jxTHrEiFAhStG7VA8E",0.794,0.522,8,-7.829,0.159,0.0328,0,0.156,0.567,86.318,4
"1437","r&b/hiphop","F**kin Problems","A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar","4X5f3vT8MRuXF68pfjNte5",0.852,0.693,1,-6.87,0.274,0.024,0,0.11,0.66,95.967,4
"1438","r&b/hiphop","Hold On, We're Going Home","Drake Featuring Majid Jordan","2aSC2xhRxOLiiZZVjhbylH",0.776,0.413,6,-7.438,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003,4
"1439","r&b/hiphop","Love Me","Lil Wayne Featuring Drake & Future","7tGlzXJv6GD5e5qlu5YmDg",0.674,0.608,8,-6.628,0.0334,0.0119,0,0.103,0.464,124.952,4
"1440","r&b/hiphop","Power Trip","J. Cole Featuring Miguel","7FOJvA3PxiIU0DN3JjQ7jT",0.667,0.61,1,-7.054,0.217,0.322,0.000203,0.426,0.465,99.991,4
"1441","r&b/hiphop","Girl On Fire","Alicia Keys Featuring Nicki Minaj","4esOae7i4rqTbAu9o5Pxco",0.482,0.706,9,-5.762,0.0609,0.135,0.00106,0.105,0.144,92.494,4
"1442","r&b/hiphop","Same Love","Macklemore & Ryan Lewis Featuring Mary Lambert","01uqI4H13Gsd8Lyl1EYd8H",0.688,0.473,8,-9.059,0.167,0.716,4.46e-05,0.104,0.299,84.958,4
"1443","r&b/hiphop","Adorn","Miguel","25cUhiAod71TIQSNicOaW3",0.625,0.576,11,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4
"1444","r&b/hiphop","Pour It Up","Rihanna","76VtA90NKurNqaQpV126Ue",0.785,0.478,2,-8.735,0.0419,0.0254,0,0.0901,0.39,134.002,4
"1445","r&b/hiphop","Swimming Pools (Drank)","Kendrick Lamar","6REbwUNlppTfcnV4d4ZoZi",0.577,0.447,8,-5.892,0.277,0.00627,0.00022,0.0899,0.189,74.236,4
"1446","r&b/hiphop","Berzerk","Eminem","6Xk7PnitV9jCRorWt2LiVZ",0.739,0.872,11,-4.059,0.333,0.0217,0,0.26,0.684,95.084,4
"1447","r&b/hiphop","Body Party","Ciara","0rFZaQ4crlGAzuCjWCQ2xu",0.577,0.576,2,-6.299,0.0563,0.0143,0,0.602,0.12,133.973,4
"1448","r&b/hiphop","Bitch, Don't Kill My Vibe","Kendrick Lamar","712uvW1Vezq8WpQi38v2L9",0.587,0.698,1,-8.948,0.0943,0.0152,0,0.442,0.0985,133.954,4
"1449","r&b/hiphop","U.O.E.N.O.","Rocko Featuring Future & Rick Ross","0HFrCOmhCYXlv4NdEwRAuj",0.422,0.641,10,-4.947,0.323,0.422,0,0.317,0.654,187.027,3
"1450","r&b/hiphop","Poetic Justice","Kendrick Lamar Featuring Drake","2P3SLxeQHPqh8qKB6gtJY2",0.779,0.572,6,-9.985,0.378,0.157,0,0.246,0.647,135.956,4
"1451","r&b/hiphop","Crooked Smile","J. Cole Featuring TLC","6JG0qhINKVwiHxqN85j7RG",0.607,0.784,7,-6.293,0.268,0.433,0,0.689,0.482,81.004,4
"1452","r&b/hiphop","Bugatti","Ace Hood Featuring Future & Rick Ross","0uFvvXbmGIXlf5ZgtHyYpf",0.6,0.592,1,-4.947,0.0545,0.0191,0,0.0955,0.0663,130.205,4
"1453","r&b/hiphop","I'm Different","2 Chainz","6J5sxraPPZ4b0CVOGAgpXj",0.936,0.702,10,-5.305,0.0615,0.0473,0,0.0838,0.704,97.524,4
"1454","r&b/hiphop","Clique","Kanye West, Jay-Z, Big Sean","7fuuAPjPDyLGyFaJEkSxAb",0.717,0.541,9,-5.942,0.235,0.0562,0,0.306,0.327,109.448,5
"1455","r&b/hiphop","Gas Pedal","Sage The Gemini Featuring IamSu!","1UMKquW1olreYO1LlLmTqi",0.843,0.538,1,-8.028,0.0833,0.0273,0,0.124,0.428,97.49,4
"1456","r&b/hiphop","Love More","Chris Brown Featuring Nicki Minaj","2MDueMvPkUTpU6Xkmeinln",0.882,0.621,1,-6.652,0.0461,0.000463,0.00055,0.0784,0.487,104.954,4
"1457","r&b/hiphop","23","Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J","20FZrLl9zSbO9b3DhaqO6M",0.859,0.599,9,-5.254,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,4
"1458","r&b/hiphop","Fine China","Chris Brown","0yz2J4wsXFCjMjpJ6A74yV",0.654,0.731,10,-4.767,0.0568,0.0419,0,0.122,0.59,104.002,4
"1459","r&b/hiphop","All Gold Everything","Trinidad James","0pgeVJrdNok4KhbiM58ayZ",0.516,0.755,0,-8.868,0.351,0.0258,0,0.329,0.633,99.742,4
"1460","r&b/hiphop","No New Friends (SFTB Remix)","DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","04a1HkNH7LFsG5mEiLN7vl",0.703,0.681,2,-6.356,0.133,0.00589,0,0.449,0.245,124.928,4
"1461","r&b/hiphop","No Worries","Lil Wayne Featuring Detail","2DLsQuwxEdXt2yp54vw355",0.844,0.592,5,-5.486,0.199,0.085,0,0.0817,0.819,128.033,4
"1462","r&b/hiphop","Thinkin Bout You","Frank Ocean","7DfFc7a6Rwfi3YQMRbDMau",0.721,0.339,0,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
"1463","r&b/hiphop","Bandz A Make Her Dance","Juicy J Featuring Lil Wayne & 2 Chainz","7EZPH9Px3gXlxD5KJDwtwc",0.871,0.743,2,-5.442,0.277,0.00212,0,0.141,0.576,130.977,4
"1464","r&b/hiphop","We Still In This B****","B.o.B Featuring T.I. & Juicy J","63ZKUKbwb6Zozlk8LJCiPB",0.691,0.793,1,-3.506,0.131,0.0131,0,0.112,0.398,140.011,4
"1465","r&b/hiphop","Beware","Big Sean Featuring Lil Wayne & Jhene Aiko","6bxUnsSGZCmoHHU5auwtps",0.7,0.554,1,-5.909,0.187,0.219,1.36e-06,0.419,0.0633,97.127,4
"1466","r&b/hiphop","Tapout","Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj","2kEDuZRwYUoQLIYKpQfKWa",0.738,0.547,8,-6.54,0.133,0.0522,1.23e-06,0.109,0.306,142.052,4
"1467","r&b/hiphop","The Monster","Eminem Featuring Rihanna","48RrDBpOSSl1aLVCalGl5C",0.781,0.853,1,-3.68,0.0715,0.0525,0,0.12,0.624,110.049,4
"1468","r&b/hiphop","Type Of Way","Rich Homie Quan","07sOl7WsmCaUqaJaRn9Dss",0.846,0.497,6,-10.174,0.419,0.146,0,0.0733,0.796,134.875,4
"1469","r&b/hiphop","Take Back The Night","Justin Timberlake","0a4ZGSRZOgspQy2HYzU82l",0.588,0.664,7,-5.18,0.159,0.043,4.3e-05,0.639,0.333,106.502,4
"1470","r&b/hiphop","Give It 2 U","Robin Thicke Featuring Kendrick Lamar","5zDQlhcJ5KOoXeSMGwiuJY",0.672,0.827,6,-3.829,0.0693,0.101,0,0.16,0.58,127.076,4
"1471","r&b/hiphop","Red Nose","Sage The Gemini","1KIQ0RscHwxXPJUvhuO5Bl",0.681,0.473,11,-5.733,0.449,0.414,0,0.0794,0.766,194.826,4
"1472","r&b/hiphop","Wicked Games","The Weeknd","6VwBbL8CzPiC4QV66ay7oR",0.658,0.591,9,-5.197,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,4
"1473","r&b/hiphop","Loveeeeeee Song","Rihanna Featuring Future","3DZQ6mzUkAdHqZWzqxBKIK",0.71,0.598,5,-7.598,0.0319,0.508,0,0.0971,0.501,119.981,4
"1474","r&b/hiphop","Beat It","Sean Kingston Featuring Chris Brown & Wiz Khalifa","3bwCMbwDZVtvJDnUTQIdCX",0.477,0.637,1,-5.386,0.109,0.00487,0,0.284,0.555,198.12,4
"1475","r&b/hiphop","Neva End","Future","4sX8e5VkqBWA7IIooImSsS",0.59,0.561,2,-7.613,0.058,0.00911,0,0.0981,0.15,134.936,4
"1476","r&b/hiphop","R.I.P.","Young Jeezy Featuring 2 Chainz","2JJ5h2I1S0UR4tyD0U1I7K",0.827,0.492,11,-9.338,0.265,0.0158,0,0.111,0.485,96.991,4
"1477","r&b/hiphop","Love And War","Tamar Braxton","3fLBmhcgWkPI47LfVQ8paB",0.27,0.58,8,-5.717,0.039,0.469,0,0.343,0.242,179.919,3
"1478","r&b/hiphop","Battle Scars","Lupe Fiasco & Guy Sebastian","1hWYT0w2R0J19rlVkiez7X",0.517,0.811,5,-4.526,0.286,0.186,0,0.105,0.494,168.269,4
"1479","r&b/hiphop","HeadBand","B.o.B Featuring 2 Chainz","2LvRR121MWFmmEGkuV2vQP",0.919,0.506,1,-7.14,0.304,0.132,0,0.0771,0.273,97.465,4
"1480","r&b/hiphop","How Many Drinks?","Miguel","5ctk3VJoHoURSiwkCJn2bf",0.379,0.608,0,-7.011,0.134,0.00311,0.000614,0.248,0.241,81.822,4
"1481","r&b/hiphop","Ain't Worried About Nothin","French Montana","0UAmPUdpTRq8w54B3H8TzY",0.688,0.904,1,-2.234,0.106,0.0229,0,0.0909,0.71,127.887,4
"1482","r&b/hiphop","I Luv This Sh*t","August Alsina Featuring Trinidad James","5iDuwLNJRN7twouJ0LuFej",0.365,0.611,8,-5.911,0.286,0.00796,0,0.176,0.272,184.848,3
"1483","r&b/hiphop","Feds Watching","2 Chainz Featuring Pharrell","07RXBKfyCYIYRMLCvlGWXU",0.79,0.875,7,-6.55,0.091,0.0476,0,0.312,0.759,139.985,4
"1484","r&b/hiphop","High School","Nicki Minaj Featuring Lil Wayne","6bzwoiUt0s1KDOedyy4OtQ",0.531,0.683,1,-4.093,0.333,0.135,0.00265,0.22,0.212,84.817,4
"1485","r&b/hiphop","My Hitta","YG Featuring Jeezy & Rich Homie Quan","5G47DlluL671zo0k3OhoSm",0.764,0.504,10,-6.781,0.106,0.135,0,0.143,0.678,85.545,4
"1486","r&b/hiphop","Love Sosa","Chief Keef","4IowQDUOzUvNtp72HMDcKO",0.772,0.413,0,-8.193,0.089,0.0361,0,0.111,0.211,131.965,4
"1487","r&b/hiphop","Rap God","Eminem","6or1bKJiZ06IlK0vFvY75k",0.708,0.843,7,-2.66,0.314,0.397,0,0.799,0.625,148.14,4
"1488","r&b/hiphop","Kisses Down Low","Kelly Rowland","4KhanrenBxgyXYkFCArMyd",0.632,0.724,5,-9.324,0.0678,0.0168,4.03e-05,0.104,0.238,137.965,4
"1489","r&b/hiphop","Who Booty","Jonn Hart Featuring IamSU!","3zl4HPDF1fCoTZnPjHgSsb",0.686,0.541,4,-6.643,0.0356,0.0971,0,0.423,0.237,96.965,4
"1490","r&b/hiphop","Don't Judge Me","Chris Brown","0NG5gJzPHjYeQmqcmqfopN",0.328,0.498,4,-10.898,0.126,0.532,7.94e-05,0.117,0.36,175.918,4
"1491","r&b/hiphop","Wild For The Night","A$AP Rocky Featuring Skrillex","2rzBvHM9h36Tpdj7Jdajka",0.759,0.849,2,-4.234,0.335,0.0483,0,0.121,0.681,140.001,4
"1492","r&b/hiphop","All Me","Drake Featuring 2 Chainz & Big Sean","7y911sqgHGHcyU4ivapjwi",0.67,0.515,1,-6.977,0.397,0.0705,0,0.25,0.422,122.006,4
"1493","r&b/hiphop","Karate Chop (Remix)","Future Featuring Lil Wayne","2Ih0U9yUuY0oU2In3h21If",0.755,0.576,11,-5.427,0.155,0.00326,0,0.147,0.555,134.877,4
"1494","r&b/hiphop","TKO","Justin Timberlake","5mIqtDBiw3rqMxsJc4UVM6",0.611,0.678,3,-6.723,0.243,0.00701,8.43e-06,0.431,0.493,137.864,4
"1495","r&b/hiphop","Pop That","French Montana Featuring Rick Ross, Drake, Lil Wayne","3Jv1XgMPVjdN5xGfnRJ20s",0.734,0.892,2,-1.856,0.125,0.0648,0,0.58,0.605,138.031,4
"1496","r&b/hiphop","Molly","Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall","3fT9dyFnGSiXYfNOLZi3Ew",0.831,0.783,5,-6.719,0.0527,0.079,1.27e-06,0.35,0.771,140.046,4
"1497","r&b/hiphop","Bounce It","Juicy J Featuring Wale & Trey Songz","3N5oiETJEStSB71TjTFkWV",0.785,0.572,11,-9.383,0.0859,0.00811,0,0.111,0.477,140.032,4
"1498","r&b/hiphop","Guap","Big Sean","1wcWdMlLjzp7Rx25JJN7c4",0.65,0.741,1,-5.842,0.184,0.322,0,0.422,0.575,146.175,4
"1499","r&b/hiphop","Survival","Eminem","3stOygN0I7CIvkEB2LJGbv",0.459,0.899,2,-2.978,0.21,0.0038,0,0.126,0.437,176.384,4
"1500","r&b/hiphop","White Walls","Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis","6I3KeXBT0E9MoMqYz8srVq",0.767,0.782,7,-5.545,0.14,0.0541,0,0.338,0.827,116.491,4
"1501","r&b/hiphop","Honest","Future","2T4JE91t7Js1DJ4rSHltcQ",0.606,0.66,9,-5.788,0.258,0.743,0,0.396,0.317,83.746,4
"1502","r&b/hiphop","Memories Back Then","Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens","0A2lJqfi04TKDTJYoKBxa9",0.796,0.504,2,-10.989,0.0524,0.115,0,0.136,0.221,130.01,4
"1503","r&b/hiphop","Birthday Song","2 Chainz Featuring Kanye West","5qkWTBmDmZjogwIvbKtJQv",0.753,0.59,1,-2.623,0.0485,0.0591,0,0.15,0.161,140.002,4
"1504","r&b/hiphop","Show Out","Juicy J Featuring Big Sean & Young Jeezy","5ML9t3cfvJuDTeOLcOH2Bl",0.839,0.665,1,-5.72,0.232,0.144,0,0.132,0.583,130.046,4
"1505","r&b/hiphop","It Won't Stop","Sevyn Streeter Featuring Chris Brown","2xRYnHQdLD9ketvC01UYYT",0.657,0.574,1,-9.484,0.0407,0.016,8.1e-05,0.172,0.211,119.992,4
"1506","r&b/hiphop","Bubble Butt","Major Lazer Featuring Bruno Mars, Tyga & Mystic","4REEbsJ6WV9NoGubnlhnkm",0.765,0.771,7,-6.99,0.347,0.0115,0.00237,0.606,0.394,194.072,4
"1507","r&b/hiphop","Mercy","Kanye West, Big Sean, Pusha T, 2 Chainz","4qikXelSRKvoCqFcHLB2H2",0.563,0.496,6,-9.381,0.405,0.0679,5.61e-05,0.173,0.424,140.001,4
"1508","r&b/hiphop","V.S.O.P.","K. Michelle","5hZUqVitmzZQcTtpkybSj6",0.277,0.806,6,-4.715,0.0577,0.0478,0,0.0525,0.617,74.098,1
"1509","r&b/hiphop","No Lie","2 Chainz Featuring Drake","6j9iyrrmqWlQZ5SD1hSTaq",0.634,0.665,6,-5.984,0.176,0.0172,0,0.365,0.611,131.108,4
"1510","r&b/hiphop","Freaks","French Montana Featuring Nicki Minaj","29r4I5RTxDR440DkqhbD9s",0.771,0.895,9,-4.805,0.253,0.0499,0,0.571,0.771,96.576,4
"1511","r&b/hiphop","Work","A$AP Ferg","7xVLFuuYdAvcTfcP3IG3dS",0.841,0.733,1,-5.077,0.142,0.0246,0,0.174,0.284,130.009,4
"1512","r&b/hiphop","LoveHate Thing","Wale Featuring Sam Dew","6kx16R0LMAyoXDvGqddZFy",0.736,0.691,8,-6.118,0.169,0.0771,0,0.0422,0.18,99.954,4
"1513","r&b/hiphop","I'm Out","Ciara Featuring Nicki Minaj","3c7MNgwEBQTnrOWLjU1DHq",0.737,0.723,0,-5.834,0.261,0.0864,4.47e-06,0.522,0.555,148.113,4
"1514","r&b/hiphop","Versace","Migos","0XGLsSU6wtfnKXiMNvQr61",0.845,0.705,6,-4.271,0.243,0.0218,0,0.339,0.334,132.05,4
"1515","r&b/hiphop","Climax","Usher","5pyVqlqThcxI7tPDjHIzPh",0.647,0.478,8,-8.837,0.0782,0.547,2.69e-05,0.156,0.333,135.877,4
"1516","r&b/hiphop","Lotus Flower Bomb","Wale Featuring Miguel","3MAgQuClHcAV8E9CbeBS6f",0.512,0.598,9,-4.959,0.115,0.611,0,0.0881,0.345,70.189,4
"1517","r&b/hiphop","The Motto","Drake Featuring Lil Wayne","4Kz4RdRCceaA9VgTqBhBfa",0.766,0.442,1,-8.558,0.356,0.000107,6.12e-05,0.111,0.39,201.8,4
"1518","r&b/hiphop","Mercy","Kanye West, Big Sean, Pusha T, 2 Chainz","4qikXelSRKvoCqFcHLB2H2",0.563,0.496,6,-9.381,0.405,0.0679,5.61e-05,0.173,0.424,140.001,4
"1519","r&b/hiphop","Adorn","Miguel","25cUhiAod71TIQSNicOaW3",0.625,0.576,11,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4
"1520","r&b/hiphop","Heart Attack","Trey Songz","25CA8QVJQrh5R05UUCaODM",0.608,0.863,11,-4.87,0.131,0.0593,0,0.228,0.476,150.029,4
"1521","r&b/hiphop","No Lie","2 Chainz Featuring Drake","6j9iyrrmqWlQZ5SD1hSTaq",0.634,0.665,6,-5.984,0.176,0.0172,0,0.365,0.611,131.108,4
"1522","r&b/hiphop","Strip","Chris Brown Featuring Kevin K-MAC McCall","0gFkruQrXlxIOo738m76Xb",0.803,0.79,1,-4.353,0.125,0.00863,0,0.0441,0.712,94.982,4
"1523","r&b/hiphop","Make Me Proud","Drake Featuring Nicki Minaj","7yfg0Eer6UZZt5tZ1XdsWz",0.684,0.486,1,-10.155,0.132,0.00268,0.000148,0.157,0.355,131.913,4
"1524","r&b/hiphop","Nobody's Perfect","J. Cole Featuring Missy Elliott","6Nw1WHydftZy2joT2nTiCR",0.793,0.498,8,-11.208,0.17,0.0974,1.26e-05,0.13,0.427,119.988,4
"1525","r&b/hiphop","Drank In My Cup","Kirko Bangz","3m8CQnnfJJp4eQMWWl3zay",0.451,0.632,8,-7.98,0.297,0.0114,0,0.198,0.234,132.89,4
"1526","r&b/hiphop","Lemme See","Usher Featuring Rick Ross","4MevEW6tsWrpmzPKaqK0Uw",0.656,0.725,1,-4.067,0.0596,0.0262,0,0.0712,0.403,153.873,4
"1527","r&b/hiphop","Birthday Cake","Rihanna Featuring Chris Brown","4EfN6bixdOOgoLYR5C4cWo",0.702,0.826,3,-6.498,0.0529,0.32,0.000227,0.355,0.329,80.014,4
"1528","r&b/hiphop","Cashin' Out","Ca$h Out","1POAx4NMLOBPVKZUSsBh92",0.831,0.665,1,-3.627,0.0711,0.149,0,0.0636,0.663,129.989,4
"1529","r&b/hiphop","Another Round","Fat Joe Featuring Chris Brown","3Rh3zDYanZFHaeXFT4Asps",0.271,0.762,6,-6.277,0.275,0.0719,0,0.143,0.41,80.248,4
"1530","r&b/hiphop","Dance (A$$)","Big Sean Featuring Nicki Minaj","3OVLPcUPS0HbMeAeMP0jZ4",0.821,0.721,11,-6.807,0.292,0.0263,0.000661,0.215,0.698,79.949,4
"1531","r&b/hiphop","Leave You Alone","Young Jeezy Featuring Ne-Yo","5GOqOUVv7vk0jWDdNToHtA",0.669,0.662,11,-7.758,0.0446,0.169,0,0.345,0.471,94.531,4
"1532","r&b/hiphop","Bag Of Money","Wale Featuring Rick Ross, Meek Mill & T-Pain","1BvTqJLeB9ZeGU01gFzJbh",0.536,0.56,8,-5.668,0.26,0.0379,0,0.114,0.279,139.91,4
"1533","r&b/hiphop","Can't Get Enough","J. Cole Featuring Trey Songz","3mTpegrOwRn0oJjv4TSbEE",0.768,0.62,2,-7.399,0.0658,0.139,0,0.521,0.589,132.035,4
"1534","r&b/hiphop","Mr. Wrong","Mary J. Blige Featuring Drake","2w9K8zyrxcAwRKRti0BvFa",0.693,0.676,0,-5.024,0.15,0.193,8.18e-06,0.126,0.461,143.058,4
"1535","r&b/hiphop","Take It To The Head","DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne","6yOGrvkrcv5SbgzMkox2p8",0.709,0.849,11,-2.348,0.0725,0.00192,0,0.336,0.649,142.014,4
"1536","r&b/hiphop","Pop That","French Montana Featuring Rick Ross, Drake, Lil Wayne","3Jv1XgMPVjdN5xGfnRJ20s",0.734,0.892,2,-1.856,0.125,0.0648,0,0.58,0.605,138.031,4
"1537","r&b/hiphop","Rack City","Tyga","0srwKuJPH8yBzzFUJMBQM2",0.929,0.339,1,-10.881,0.371,0.0373,1.96e-05,0.187,0.273,98.986,4
"1538","r&b/hiphop","Crew Love","Drake Featuring The Weeknd","0V4l4GQhgnWQGtCWpvA7va",0.418,0.546,0,-9.057,0.238,0.227,0,0.229,0.294,160.152,4
